cell_id,group,color
micgdapj-1,translumenal cells III (posterior-lower),#728A7A
miceldcf-1,translumenal cells III (posterior-lower),#728A7A
bmeakmjg-1,translumenal cells III (posterior-lower),#728A7A
mfifjnhh-1,translumenal cells III (posterior-lower),#728A7A
bmgghbdi-1,translumenal cells III (posterior-lower),#728A7A
bmehchaa-1,translumenal cells III (posterior-lower),#728A7A
bmfjnpdk-1,translumenal cells III (posterior-lower),#728A7A
mfjnmiin-1,translumenal cells III (posterior-lower),#728A7A
aipoobae-1,translumenal cells III (posterior-lower),#728A7A
ajcomjcj-1,translumenal cells III (posterior-lower),#728A7A
ajacppfi-1,translumenal cells III (posterior-lower),#728A7A
ajclodkn-1,translumenal cells III (posterior-lower),#728A7A
aiplfnjl-1,translumenal cells III (posterior-lower),#728A7A
ajcbgjpg-1,translumenal cells III (posterior-lower),#728A7A
ajcmldhc-1,translumenal cells III (posterior-lower),#728A7A
mhfgbpom-1,translumenal cells III (posterior-lower),#728A7A
kpmplnpp-1,translumenal cells III (posterior-lower),#728A7A
mhcfilmj-1,translumenal cells III (posterior-lower),#728A7A
mhadlhnd-1,translumenal cells III (posterior-lower),#728A7A
mhaioejc-1,translumenal cells III (posterior-lower),#728A7A
mhamdefg-1,translumenal cells III (posterior-lower),#728A7A
mnhegjof-1,translumenal cells III (posterior-lower),#728A7A
mhdnacef-1,translumenal cells III (posterior-lower),#728A7A
mglamdha-1,translumenal cells III (posterior-lower),#728A7A
mglodckg-1,translumenal cells III (posterior-lower),#728A7A
mgmbokgf-1,translumenal cells III (posterior-lower),#728A7A
mgmdcpbm-1,translumenal cells III (posterior-lower),#728A7A
mgmfldnp-1,translumenal cells III (posterior-lower),#728A7A
mgocphlj-1,translumenal cells III (posterior-lower),#728A7A
mglkbhik-1,translumenal cells III (posterior-lower),#728A7A
mgmiaing-1,translumenal cells III (posterior-lower),#728A7A
mhaccibd-1,translumenal cells III (posterior-lower),#728A7A
mhagkjml-1,translumenal cells III (posterior-lower),#728A7A
mhcajdkm-1,translumenal cells III (posterior-lower),#728A7A
mhckkbic-1,translumenal cells III (posterior-lower),#728A7A
mhcjjdce-1,translumenal cells III (posterior-lower),#728A7A
mndojpih-1,translumenal cells III (posterior-lower),#728A7A
mneedkii-1,translumenal cells III (posterior-lower),#728A7A
mnfaofbg-1,translumenal cells III (posterior-lower),#728A7A
mnepebpd-1,translumenal cells III (posterior-lower),#728A7A
mnenjmdn-1,translumenal cells III (posterior-lower),#728A7A
mgngdcec-1,translumenal cells III (posterior-lower),#728A7A
mhfagooi-1,translumenal cells III (posterior-lower),#728A7A
mgoihnig-1,translumenal cells III (posterior-lower),#728A7A
mhdkoman-1,translumenal cells III (posterior-lower),#728A7A
mgnehbko-1,translumenal cells III (posterior-lower),#728A7A
mhaigmnn-1,translumenal cells III (posterior-lower),#728A7A
mglanegi-1,translumenal cells III (posterior-lower),#728A7A
mglaaaio-1,translumenal cells III (posterior-lower),#728A7A
mheajhgj-1,translumenal cells III (posterior-lower),#728A7A
mhbpbnjd-1,translumenal cells III (posterior-lower),#728A7A
mhcfgbkp-1,translumenal cells III (posterior-lower),#728A7A
mmlccnkh-1,translumenal cells III (posterior-lower),#728A7A
mgoniaie-1,translumenal cells III (posterior-lower),#728A7A
mgpnohbh-1,translumenal cells III (posterior-lower),#728A7A
mnhmiain-1,translumenal cells III (posterior-lower),#728A7A
mnhjhkod-1,translumenal cells III (posterior-lower),#728A7A
mmodfebl-1,translumenal cells III (posterior-lower),#728A7A
mhcjigll-1,translumenal cells III (posterior-lower),#728A7A
mgompami-1,translumenal cells III (posterior-lower),#728A7A
mhfadlbh-1,translumenal cells III (posterior-lower),#728A7A
mhfahcln-1,translumenal cells III (posterior-lower),#728A7A
mhepeblp-1,translumenal cells III (posterior-lower),#728A7A
mgofilol-1,translumenal cells III (posterior-lower),#728A7A
mgonijjp-1,translumenal cells III (posterior-lower),#728A7A
mgojddad-1,translumenal cells III (posterior-lower),#728A7A
mgnbilob-1,translumenal cells III (posterior-lower),#728A7A
mgndeimb-1,translumenal cells III (posterior-lower),#728A7A
mgnamjbk-1,translumenal cells III (posterior-lower),#728A7A
mhaabgnl-1,translumenal cells III (posterior-lower),#728A7A
mhbminjo-1,translumenal cells III (posterior-lower),#728A7A
mhbmdbbi-1,translumenal cells III (posterior-lower),#728A7A
mgomcelc-1,translumenal cells III (posterior-lower),#728A7A
mhepnneb-1,translumenal cells III (posterior-lower),#728A7A
mgoecgao-1,translumenal cells III (posterior-lower),#728A7A
mhfjmfih-1,translumenal cells III (posterior-lower),#728A7A
mgpakoao-1,translumenal cells III (posterior-lower),#728A7A
mgmjihac-1,translumenal cells III (posterior-lower),#728A7A
mgpnmjaa-1,translumenal cells III (posterior-lower),#728A7A
mgmiolpm-1,translumenal cells III (posterior-lower),#728A7A
bmgaeifo-1,translumenal cells III (posterior-lower),#728A7A
mfhaffje-1,translumenal cells III (posterior-lower),#728A7A
mifdmaia-1,translumenal cells III (posterior-lower),#728A7A
mhgopkam-1,translumenal cells III (posterior-lower),#728A7A
miefmfgp-1,translumenal cells III (posterior-lower),#728A7A
mhhghdfk-1,translumenal cells III (posterior-lower),#728A7A
migglipf-1,translumenal cells III (posterior-lower),#728A7A
mifbbngb-1,translumenal cells III (posterior-lower),#728A7A
midlhnoc-1,translumenal cells III (posterior-lower),#728A7A
mifdbdli-1,translumenal cells III (posterior-lower),#728A7A
migclgjb-1,translumenal cells III (posterior-lower),#728A7A
mfhkiaoh-1,translumenal cells III (posterior-lower),#728A7A
mhdghphn-1,translumenal cells III (posterior-lower),#728A7A
mhcnmjbe-1,translumenal cells III (posterior-lower),#728A7A
mhcofhpg-1,translumenal cells III (posterior-lower),#728A7A
mhedanml-1,translumenal cells III (posterior-lower),#728A7A
miaggikj-1,translumenal cells III (posterior-lower),#728A7A
micmbegg-1,translumenal cells III (posterior-lower),#728A7A
mhghjkoa-1,translumenal cells III (posterior-lower),#728A7A
mhinjobc-1,translumenal cells III (posterior-lower),#728A7A
mhfpjnfb-1,translumenal cells III (posterior-lower),#728A7A
micojdch-1,translumenal cells III (posterior-lower),#728A7A
mhinbnoh-1,translumenal cells III (posterior-lower),#728A7A
mhhgfoib-1,translumenal cells III (posterior-lower),#728A7A
miepnigm-1,translumenal cells III (posterior-lower),#728A7A
miecpaan-1,translumenal cells III (posterior-lower),#728A7A
miggcbge-1,translumenal cells III (posterior-lower),#728A7A
mieieigk-1,translumenal cells III (posterior-lower),#728A7A
mifbbheh-1,translumenal cells III (posterior-lower),#728A7A
migifmad-1,translumenal cells III (posterior-lower),#728A7A
mfkgabbg-1,translumenal cells III (posterior-lower),#728A7A
mifpkodp-1,translumenal cells III (posterior-lower),#728A7A
mfkidead-1,translumenal cells III (posterior-lower),#728A7A
mfkckike-1,translumenal cells III (posterior-lower),#728A7A
migfncdi-1,translumenal cells III (posterior-lower),#728A7A
mifkoodh-1,translumenal cells III (posterior-lower),#728A7A
micnofpn-1,translumenal cells III (posterior-lower),#728A7A
micpjeec-1,translumenal cells III (posterior-lower),#728A7A
mhfppkmi-1,translumenal cells III (posterior-lower),#728A7A
mhgodfjg-1,translumenal cells III (posterior-lower),#728A7A
mhiepjih-1,translumenal cells III (posterior-lower),#728A7A
mhigjpic-1,translumenal cells III (posterior-lower),#728A7A
mickfghb-1,translumenal cells III (posterior-lower),#728A7A
mhifioma-1,translumenal cells III (posterior-lower),#728A7A
bmkllhjo-1,translumenal cells III (posterior-lower),#728A7A
bmhiajhp-1,translumenal cells III (posterior-lower),#728A7A
miadoilo-1,translumenal cells III (posterior-lower),#728A7A
mhfonmab-1,translumenal cells III (posterior-lower),#728A7A
mhifdlko-1,translumenal cells III (posterior-lower),#728A7A
migebmcc-1,translumenal cells III (posterior-lower),#728A7A
migjcahh-1,translumenal cells III (posterior-lower),#728A7A
mihgdlji-1,translumenal cells III (posterior-lower),#728A7A
mielbmlm-1,translumenal cells III (posterior-lower),#728A7A
mfkdeajn-1,translumenal cells III (posterior-lower),#728A7A
mhfalicp-1,translumenal cells III (posterior-lower),#728A7A
mhfcmekc-1,translumenal cells III (posterior-lower),#728A7A
bmgaaeog-1,translumenal cells III (posterior-lower),#728A7A
mfhapjhh-1,translumenal cells III (posterior-lower),#728A7A
mfglfihp-1,translumenal cells III (posterior-lower),#728A7A
mhplccmb-1,translumenal cells III (posterior-lower),#728A7A
miahkokd-1,translumenal cells III (posterior-lower),#728A7A
mhiinclh-1,translumenal cells III (posterior-lower),#728A7A
mifdhofh-1,translumenal cells III (posterior-lower),#728A7A
mifdkjpa-1,translumenal cells III (posterior-lower),#728A7A
mfkhippi-1,translumenal cells III (posterior-lower),#728A7A
mhfbegii-1,translumenal cells III (posterior-lower),#728A7A
migbbima-1,translumenal cells III (posterior-lower),#728A7A
mfkilcig-1,translumenal cells III (posterior-lower),#728A7A
migkmglo-1,translumenal cells III (posterior-lower),#728A7A
miahibeh-1,translumenal cells III (posterior-lower),#728A7A
mfgnakof-1,translumenal cells III (posterior-lower),#728A7A
midgjogp-1,translumenal cells III (posterior-lower),#728A7A
mhcfkibn-1,translumenal cells III (posterior-lower),#728A7A
mnhmiemn-1,translumenal cells III (posterior-lower),#728A7A
mgmppgal-1,translumenal cells III (posterior-lower),#728A7A
mgniboal-1,translumenal cells III (posterior-lower),#728A7A
mgpnehfi-1,translumenal cells III (posterior-lower),#728A7A
mgpogicl-1,translumenal cells III (posterior-lower),#728A7A
mhgpfeeh-1,translumenal cells III (posterior-lower),#728A7A
migbgaoi-1,translumenal cells III (posterior-lower),#728A7A
mfkekmne-1,translumenal cells III (posterior-lower),#728A7A
mhfjbjdf-1,translumenal cells III (posterior-lower),#728A7A
mhfamhfd-1,translumenal cells III (posterior-lower),#728A7A
mhfldbca-1,translumenal cells III (posterior-lower),#728A7A
mhekedae-1,translumenal cells III (posterior-lower),#728A7A
mgohdchc-1,translumenal cells III (posterior-lower),#728A7A
mhejfalc-1,translumenal cells III (posterior-lower),#728A7A
mheojemh-1,translumenal cells III (posterior-lower),#728A7A
mhenpejp-1,translumenal cells III (posterior-lower),#728A7A
mheijhhb-1,translumenal cells III (posterior-lower),#728A7A
bmgaogmd-1,translumenal cells III (posterior-lower),#728A7A
mfgoocig-1,translumenal cells III (posterior-lower),#728A7A
miabemoo-1,translumenal cells III (posterior-lower),#728A7A
midbhnkd-1,translumenal cells III (posterior-lower),#728A7A
mhfcdcld-1,translumenal cells III (posterior-lower),#728A7A
mfkbkiml-1,translumenal cells III (posterior-lower),#728A7A
mhfbekcf-1,translumenal cells III (posterior-lower),#728A7A
mhfgbdkg-1,translumenal cells III (posterior-lower),#728A7A
mgollnfo-1,translumenal cells III (posterior-lower),#728A7A
mfgllene-1,translumenal cells III (posterior-lower),#728A7A
mgnhpinm-1,translumenal cells III (posterior-lower),#728A7A
mgmjfheh-1,translumenal cells III (posterior-lower),#728A7A
miaclmfl-1,translumenal cells III (posterior-lower),#728A7A
mifhncgo-1,translumenal cells III (posterior-lower),#728A7A
mhfkkhko-1,translumenal cells III (posterior-lower),#728A7A
mhelhjad-1,translumenal cells III (posterior-lower),#728A7A
mhfeffbg-1,translumenal cells III (posterior-lower),#728A7A
bmkaabab-1,translumenal cells III (posterior-lower),#728A7A
miabclfa-1,translumenal cells III (posterior-lower),#728A7A
mfhgbkog-1,translumenal cells III (posterior-lower),#728A7A
mhfekapm-1,translumenal cells III (posterior-lower),#728A7A
mhfmdofb-1,translumenal cells III (posterior-lower),#728A7A
mgpdjpnn-1,translumenal cells III (posterior-lower),#728A7A
mfhilcjh-1,translumenal cells III (posterior-lower),#728A7A
mfhhjegh-1,translumenal cells III (posterior-lower),#728A7A
bmcffjcd-1,translumenal cells III (posterior-lower),#728A7A
bmcfddbl-1,translumenal cells III (posterior-lower),#728A7A
bmdabhoj-1,translumenal cells III (posterior-lower),#728A7A
lbfmliid-1,translumenal cells III (posterior-lower),#728A7A
mhfoipjd-1,translumenal cells III (posterior-lower),#728A7A
mgpcmoah-1,translumenal cells III (posterior-lower),#728A7A
cajcidcl-1,translumenal cells III (posterior-lower),#728A7A
bpapamcn-1,translumenal cells III (posterior-lower),#728A7A
bookcmmk-1,translumenal cells III (posterior-lower),#728A7A
bomakcim-1,translumenal cells III (posterior-lower),#728A7A
bojfdjbg-1,translumenal cells III (posterior-lower),#728A7A
bolkebni-1,translumenal cells III (posterior-lower),#728A7A
bpangjoj-1,translumenal cells III (posterior-lower),#728A7A
bopjdoaa-1,translumenal cells III (posterior-lower),#728A7A
bpaidfoh-1,translumenal cells III (posterior-lower),#728A7A
bpknpofe-1,translumenal cells III (posterior-lower),#728A7A
bnacmkdf-1,translumenal cells III (posterior-lower),#728A7A
bocnhhkf-1,translumenal cells III (posterior-lower),#728A7A
bpoblfaj-1,translumenal cells III (posterior-lower),#728A7A
ccecldof-1,translumenal cells III (posterior-lower),#728A7A
caakpcec-1,translumenal cells III (posterior-lower),#728A7A
bpkblkgj-1,translumenal cells III (posterior-lower),#728A7A
bpkkgoil-1,translumenal cells III (posterior-lower),#728A7A
cchjmkka-1,translumenal cells III (posterior-lower),#728A7A
cchoiccl-1,translumenal cells III (posterior-lower),#728A7A
ccdklcag-1,translumenal cells III (posterior-lower),#728A7A
cbkjgkbk-1,translumenal cells III (posterior-lower),#728A7A
bpjpeaef-1,translumenal cells III (posterior-lower),#728A7A
caahkakm-1,translumenal cells III (posterior-lower),#728A7A
bpnabkih-1,translumenal cells III (posterior-lower),#728A7A
caamcnli-1,translumenal cells III (posterior-lower),#728A7A
bpkicood-1,translumenal cells III (posterior-lower),#728A7A
bpaiagcj-1,translumenal cells III (posterior-lower),#728A7A
cchlkgfn-1,translumenal cells III (posterior-lower),#728A7A
bppepaie-1,translumenal cells III (posterior-lower),#728A7A
bpkbpaaa-1,translumenal cells III (posterior-lower),#728A7A
bpjpjaof-1,translumenal cells III (posterior-lower),#728A7A
bpnfblha-1,translumenal cells III (posterior-lower),#728A7A
bpmlcfec-1,translumenal cells III (posterior-lower),#728A7A
bpnchmkf-1,translumenal cells III (posterior-lower),#728A7A
bpmlklap-1,translumenal cells III (posterior-lower),#728A7A
cbkihhje-1,translumenal cells III (posterior-lower),#728A7A
cbkogjdf-1,translumenal cells III (posterior-lower),#728A7A
cbkihjdi-1,translumenal cells III (posterior-lower),#728A7A
cbkjagbi-1,translumenal cells III (posterior-lower),#728A7A
bppclagp-1,translumenal cells III (posterior-lower),#728A7A
caonhlch-1,translumenal cells III (posterior-lower),#728A7A
bppleohl-1,translumenal cells III (posterior-lower),#728A7A
caabnibj-1,translumenal cells III (posterior-lower),#728A7A
bpnfncel-1,translumenal cells III (posterior-lower),#728A7A
bplcplao-1,translumenal cells III (posterior-lower),#728A7A
bpnfgnca-1,translumenal cells III (posterior-lower),#728A7A
caiamdnk-1,translumenal cells III (posterior-lower),#728A7A
cbknbkki-1,translumenal cells III (posterior-lower),#728A7A
cbkndhih-1,translumenal cells III (posterior-lower),#728A7A
ccboifgc-1,translumenal cells III (posterior-lower),#728A7A
cblcgpmm-1,translumenal cells III (posterior-lower),#728A7A
cblfknjh-1,translumenal cells III (posterior-lower),#728A7A
cbkgfojc-1,translumenal cells III (posterior-lower),#728A7A
caomjibd-1,translumenal cells III (posterior-lower),#728A7A
cbkicmge-1,translumenal cells III (posterior-lower),#728A7A
cbkggpkg-1,translumenal cells III (posterior-lower),#728A7A
cbpjcobc-1,translumenal cells III (posterior-lower),#728A7A
blebeddl-1,translumenal cells III (posterior-lower),#728A7A
cblgpifa-1,translumenal cells III (posterior-lower),#728A7A
bpkdmgci-1,translumenal cells III (posterior-lower),#728A7A
bpkgaicb-1,translumenal cells III (posterior-lower),#728A7A
bpkefffg-1,translumenal cells III (posterior-lower),#728A7A
bplidall-1,translumenal cells III (posterior-lower),#728A7A
bpnfccjg-1,translumenal cells III (posterior-lower),#728A7A
bpngbcie-1,translumenal cells III (posterior-lower),#728A7A
bpkebhmk-1,translumenal cells III (posterior-lower),#728A7A
bppoeclk-1,translumenal cells III (posterior-lower),#728A7A
bppmohjp-1,translumenal cells III (posterior-lower),#728A7A
bppfiadl-1,translumenal cells III (posterior-lower),#728A7A
caadlloc-1,translumenal cells III (posterior-lower),#728A7A
bpldofab-1,translumenal cells III (posterior-lower),#728A7A
bplaaaca-1,translumenal cells III (posterior-lower),#728A7A
